dorm_id,timestamp,energy_kwh,outdoor_temp_c,indoor_temp_c,occupancy_flag,ac_on_flag,is_weekend,intervention_flag
TJ_SIPING_B3_0612,2026-07-25 02:00:00,0.514,30.1,23.6,1,1,1,0
TJ_SIPING_B3_0612,2026-07-25 03:00:00,0.468,28.9,23.4,1,1,1,0
TJ_SIPING_B3_0612,2026-07-25 04:00:00,0.03,27.4,25.1,0,0,1,0
TJ_SIPING_B3_0612,2026-07-25 05:00:00,0.384,27.6,24.3,1,1,1,0
TJ_SIPING_B3_0612,2026-07-25 06:00:00,0.411,26.0,23.8,1,1,1,0
TJ_SIPING_B3_0612,2026-07-25 07:00:00,0.404,26.5,24.2,1,1,1,0
TJ_SIPING_B3_0612,2026-07-25 08:00:00,0.348,25.6,23.6,1,1,1,0
TJ_SIPING_B3_0612,2026-07-25 09:00:00,0.413,25.7,23.3,1,1,1,0
TJ_SIPING_B3_0612,2026-07-25 10:00:00,0.469,27.1,23.9,1,1,1,0
TJ_SIPING_B3_0612,2026-07-25 11:00:00,0.405,26.7,24.7,1,1,1,0
TJ_SIPING_B3_0612,2026-07-25 12:00:00,0.436,26.8,23.7,1,1,1,0
TJ_SIPING_B3_0612,2026-07-25 13:00:00,0.491,29.0,24.0,1,1,1,0
TJ_SIPING_B3_0612,2026-07-25 14:00:00,0.538,29.3,24.4,1,1,1,0
TJ_SIPING_B3_0612,2026-07-25 15:00:00,0.079,31.3,30.3,1,0,1,0
TJ_SIPING_B3_0612,2026-07-25 16:00:00,0.677,32.0,24.4,1,1,1,0
TJ_SIPING_B3_0612,2026-07-25 17:00:00,0.655,31.8,23.6,1,1,1,0
TJ_SIPING_B3_0612,2026-07-25 18:00:00,0.059,33.7,31.9,1,0,1,0
TJ_SIPING_B3_0612,2026-07-25 19:00:00,0.74,34.8,23.8,0,1,1,1
TJ_SIPING_B3_0612,2026-07-25 20:00:00,0.772,33.8,24.1,1,1,1,1
TJ_SIPING_B3_0612,2026-07-25 21:00:00,0.751,34.2,24.4,1,1,1,1
TJ_SIPING_B3_0612,2026-07-25 22:00:00,0.676,33.2,24.2,1,1,1,1
TJ_SIPING_B3_0612,2026-07-25 23:00:00,0.701,32.8,23.7,1,1,1,0
TJ_SIPING_B3_0612,2026-07-26 00:00:00,0.669,31.3,24.1,1,1,1,0
TJ_SIPING_B3_0612,2026-07-26 01:00:00,0.61,30.9,24.6,1,1,1,0
TJ_SIPING_B3_0612,2026-07-26 02:00:00,0.6,31.1,24.8,1,1,1,0
TJ_SIPING_B3_0612,2026-07-26 03:00:00,0.448,29.1,23.2,1,1,1,0
TJ_SIPING_B3_0612,2026-07-26 04:00:00,0.467,28.4,23.4,1,1,1,0
TJ_SIPING_B3_0612,2026-07-26 05:00:00,0.065,26.8,25.8,1,0,1,0
TJ_SIPING_B3_0612,2026-07-26 06:00:00,0.409,26.6,23.3,1,1,1,0
TJ_SIPING_B3_0612,2026-07-26 07:00:00,0.426,25.8,24.4,1,1,1,0
TJ_SIPING_B3_0612,2026-07-26 08:00:00,0.452,26.4,23.8,1,1,1,0
TJ_SIPING_B3_0612,2026-07-26 09:00:00,0.406,26.1,23.7,0,1,1,0
TJ_SIPING_B3_0612,2026-07-26 10:00:00,0.067,26.1,26.9,1,0,1,0
TJ_SIPING_B3_0612,2026-07-26 11:00:00,0.052,27.1,26.8,1,0,1,0
TJ_SIPING_B3_0612,2026-07-26 12:00:00,0.42,27.8,24.4,1,1,1,0
TJ_SIPING_B3_0612,2026-07-26 13:00:00,0.553,29.0,23.8,1,1,1,0
TJ_SIPING_B3_0612,2026-07-26 14:00:00,0.547,29.6,23.1,1,1,1,0
TJ_SIPING_B3_0612,2026-07-26 15:00:00,0.076,30.9,30.6,1,0,1,0
TJ_SIPING_B3_0612,2026-07-26 16:00:00,0.713,32.5,24.7,1,1,1,0
TJ_SIPING_B3_0612,2026-07-26 17:00:00,0.717,32.5,23.7,1,1,1,0
TJ_SIPING_B3_0612,2026-07-26 18:00:00,0.748,33.1,23.5,1,1,1,0
TJ_SIPING_B3_0612,2026-07-26 19:00:00,0.797,34.5,23.5,1,1,1,0
TJ_SIPING_B3_0612,2026-07-26 20:00:00,0.734,34.0,24.7,0,1,1,0
TJ_SIPING_B3_0612,2026-07-26 21:00:00,0.062,33.8,32.6,0,0,1,0
TJ_SIPING_B3_0612,2026-07-26 22:00:00,0.678,32.4,23.9,1,1,1,0
TJ_SIPING_B3_0612,2026-07-26 23:00:00,0.778,33.1,23.7,1,1,1,0
TJ_SIPING_B3_0612,2026-07-27 00:00:00,0.061,32.2,30.8,1,0,0,0
TJ_SIPING_B3_0612,2026-07-27 01:00:00,0.648,31.1,24.0,1,1,0,0
TJ_SIPING_B3_0612,2026-07-27 02:00:00,0.04,30.0,29.6,0,0,0,0
TJ_SIPING_B3_0612,2026-07-27 03:00:00,0.077,29.1,28.8,1,0,0,0
TJ_SIPING_B3_0612,2026-07-27 04:00:00,0.404,27.1,24.2,1,1,0,0
TJ_SIPING_B3_0612,2026-07-27 05:00:00,0.466,28.4,24.3,1,1,0,0
TJ_SIPING_B3_0612,2026-07-27 06:00:00,0.362,26.6,24.2,1,1,0,0
TJ_SIPING_B3_0612,2026-07-27 07:00:00,0.455,27.3,24.0,1,1,0,0
TJ_SIPING_B3_0612,2026-07-27 08:00:00,0.063,25.9,25.0,0,0,0,0
TJ_SIPING_B3_0612,2026-07-27 09:00:00,0.064,26.8,26.1,0,0,0,0
TJ_SIPING_B3_0612,2026-07-27 10:00:00,0.498,28.4,24.2,1,1,0,0
TJ_SIPING_B3_0612,2026-07-27 11:00:00,0.089,27.6,27.4,1,0,0,0
TJ_SIPING_B3_0612,2026-07-27 12:00:00,0.432,28.3,24.0,1,1,0,0
TJ_SIPING_B3_0612,2026-07-27 13:00:00,0.056,28.2,27.3,0,0,0,0
TJ_SIPING_B3_0612,2026-07-27 14:00:00,0.452,29.5,23.8,1,1,0,0
TJ_SIPING_B3_0612,2026-07-27 15:00:00,0.051,31.5,29.3,0,0,0,0
TJ_SIPING_B3_0612,2026-07-27 16:00:00,0.649,32.6,24.4,0,1,0,0
TJ_SIPING_B3_0612,2026-07-27 17:00:00,0.742,32.9,23.4,1,1,0,0
TJ_SIPING_B3_0612,2026-07-27 18:00:00,0.72,33.6,23.9,0,1,0,0
TJ_SIPING_B3_0612,2026-07-27 19:00:00,0.635,32.3,23.8,0,1,0,0
TJ_SIPING_B3_0612,2026-07-27 20:00:00,0.805,33.8,23.2,1,1,0,0
TJ_SIPING_B3_0612,2026-07-27 21:00:00,0.78,34.0,24.8,1,1,0,0
TJ_SIPING_B3_0612,2026-07-27 22:00:00,0.764,32.9,24.0,0,1,0,0
TJ_SIPING_B3_0612,2026-07-27 23:00:00,0.619,31.3,24.0,1,1,0,0
TJ_SIPING_B3_0612,2026-07-28 00:00:00,0.653,32.1,25.5,1,1,0,0
TJ_SIPING_B3_0612,2026-07-28 01:00:00,0.595,30.9,24.5,1,1,0,0
TJ_SIPING_B3_0612,2026-07-28 02:00:00,0.572,30.9,24.5,1,1,0,0
TJ_SIPING_B3_0612,2026-07-28 03:00:00,0.075,28.5,29.1,1,0,0,0
TJ_SIPING_B3_0612,2026-07-28 04:00:00,0.426,27.5,23.6,1,1,0,0
TJ_SIPING_B3_0612,2026-07-28 05:00:00,0.401,26.8,23.3,1,1,0,0
TJ_SIPING_B3_0612,2026-07-28 06:00:00,0.068,26.1,24.8,1,0,0,0
TJ_SIPING_B3_0612,2026-07-28 07:00:00,0.048,25.6,24.2,0,0,0,0
TJ_SIPING_B3_0612,2026-07-28 08:00:00,0.068,26.2,26.1,0,0,0,0
TJ_SIPING_B3_0612,2026-07-28 09:00:00,0.063,24.6,24.0,0,0,0,0
TJ_SIPING_B3_0612,2026-07-28 10:00:00,0.396,26.5,24.4,0,1,0,0
TJ_SIPING_B3_0612,2026-07-28 11:00:00,0.375,26.0,24.6,1,1,0,0
TJ_SIPING_B3_0612,2026-07-28 12:00:00,0.408,27.9,23.5,1,1,0,0
TJ_SIPING_B3_0612,2026-07-28 13:00:00,0.07,28.3,26.3,1,0,0,0
TJ_SIPING_B3_0612,2026-07-28 14:00:00,0.504,29.7,23.9,1,1,0,0
TJ_SIPING_B3_0612,2026-07-28 15:00:00,0.607,30.3,24.2,1,1,0,0
TJ_SIPING_B3_0612,2026-07-28 16:00:00,0.533,30.9,24.4,0,1,0,0
TJ_SIPING_B3_0612,2026-07-28 17:00:00,0.69,31.7,24.3,0,1,0,0
TJ_SIPING_B3_0612,2026-07-28 18:00:00,0.03,33.0,32.8,0,0,0,0
TJ_SIPING_B3_0612,2026-07-28 19:00:00,0.774,33.6,23.5,1,1,0,0
TJ_SIPING_B3_0612,2026-07-28 20:00:00,0.812,33.8,23.3,1,1,0,0
TJ_SIPING_B3_0612,2026-07-28 21:00:00,0.748,33.3,24.1,1,1,0,0
TJ_SIPING_B3_0612,2026-07-28 22:00:00,0.776,32.9,24.0,1,1,0,0
TJ_SIPING_B3_0612,2026-07-28 23:00:00,0.722,32.8,24.4,1,1,0,0
TJ_SIPING_B3_0612,2026-07-29 00:00:00,0.054,31.3,30.2,0,0,0,0
TJ_SIPING_B3_0612,2026-07-29 01:00:00,0.594,30.8,24.8,1,1,0,0
TJ_SIPING_B3_0612,2026-07-29 02:00:00,0.538,30.7,23.5,1,1,0,0
TJ_SIPING_B3_0612,2026-07-29 03:00:00,0.062,27.3,27.5,1,0,0,0
TJ_SIPING_B3_0612,2026-07-29 04:00:00,0.036,28.1,26.5,0,0,0,0
TJ_SIPING_B3_0612,2026-07-29 05:00:00,0.429,27.2,24.6,1,1,0,0
TJ_SIPING_B3_0612,2026-07-29 06:00:00,0.068,26.7,27.1,1,0,0,0
TJ_SIPING_B3_0612,2026-07-29 07:00:00,0.417,25.7,23.4,1,1,0,0
TJ_SIPING_B3_0612,2026-07-29 08:00:00,0.042,26.5,24.1,0,0,0,0
TJ_SIPING_B3_0612,2026-07-29 09:00:00,0.458,26.0,23.4,1,1,0,0
TJ_SIPING_B3_0612,2026-07-29 10:00:00,0.049,25.1,24.1,0,0,0,0
TJ_SIPING_B3_0612,2026-07-29 11:00:00,0.445,26.9,23.7,1,1,0,0
TJ_SIPING_B3_0612,2026-07-29 12:00:00,0.05,28.6,27.0,0,0,0,0
TJ_SIPING_B3_0612,2026-07-29 13:00:00,0.341,28.2,24.3,1,1,0,0
TJ_SIPING_B3_0612,2026-07-29 14:00:00,0.066,30.0,28.7,0,0,0,0
TJ_SIPING_B3_0612,2026-07-29 15:00:00,0.021,30.9,29.6,0,0,0,0
TJ_SIPING_B3_0612,2026-07-29 16:00:00,0.064,31.4,29.7,0,0,0,0
TJ_SIPING_B3_0612,2026-07-29 17:00:00,0.037,32.3,30.1,0,0,0,0
TJ_SIPING_B3_0612,2026-07-29 18:00:00,0.784,33.6,23.9,1,1,0,0
TJ_SIPING_B3_0612,2026-07-29 19:00:00,0.767,33.7,24.4,1,1,0,0
TJ_SIPING_B3_0612,2026-07-29 20:00:00,0.738,33.6,24.6,1,1,0,0
TJ_SIPING_B3_0612,2026-07-29 21:00:00,0.737,34.7,23.7,1,1,0,0
TJ_SIPING_B3_0612,2026-07-29 22:00:00,0.87,34.8,24.0,1,1,0,0
TJ_SIPING_B3_0612,2026-07-29 23:00:00,0.63,32.7,23.7,1,1,0,0
TJ_SIPING_B3_0612,2026-07-30 00:00:00,0.549,31.0,23.4,1,1,0,0
TJ_SIPING_B3_0612,2026-07-30 01:00:00,0.523,30.2,24.4,0,1,0,0
TJ_SIPING_B3_0612,2026-07-30 02:00:00,0.54,29.5,23.9,1,1,0,0
TJ_SIPING_B3_0612,2026-07-30 03:00:00,0.407,28.2,23.6,1,1,0,0
TJ_SIPING_B3_0612,2026-07-30 04:00:00,0.472,26.6,23.7,1,1,0,0
TJ_SIPING_B3_0612,2026-07-30 05:00:00,0.436,27.2,22.7,1,1,0,0
TJ_SIPING_B3_0612,2026-07-30 06:00:00,0.034,26.2,24.6,0,0,0,0
TJ_SIPING_B3_0612,2026-07-30 07:00:00,0.383,26.6,23.7,1,1,0,0
TJ_SIPING_B3_0612,2026-07-30 08:00:00,0.054,24.6,22.8,0,0,0,0
TJ_SIPING_B3_0612,2026-07-30 09:00:00,0.06,25.2,23.7,0,0,0,0
TJ_SIPING_B3_0612,2026-07-30 10:00:00,0.059,26.1,26.5,0,0,0,0
TJ_SIPING_B3_0612,2026-07-30 11:00:00,0.057,27.1,26.7,0,0,0,0
TJ_SIPING_B3_0612,2026-07-30 12:00:00,0.067,27.2,26.7,0,0,0,0
TJ_SIPING_B3_0612,2026-07-30 13:00:00,0.428,28.3,22.6,1,1,0,0
TJ_SIPING_B3_0612,2026-07-30 14:00:00,0.048,29.7,29.5,0,0,0,0
TJ_SIPING_B3_0612,2026-07-30 15:00:00,0.539,30.5,22.9,0,1,0,0
TJ_SIPING_B3_0612,2026-07-30 16:00:00,0.048,32.1,31.3,0,0,0,0
TJ_SIPING_B3_0612,2026-07-30 17:00:00,0.624,32.3,24.4,1,1,0,0
TJ_SIPING_B3_0612,2026-07-30 18:00:00,0.744,33.5,23.3,1,1,0,0
TJ_SIPING_B3_0612,2026-07-30 19:00:00,0.768,33.9,24.1,1,1,0,1
TJ_SIPING_B3_0612,2026-07-30 20:00:00,0.06,33.8,34.0,0,0,0,1
TJ_SIPING_B3_0612,2026-07-30 21:00:00,0.574,31.8,23.9,1,1,0,1
TJ_SIPING_B3_0612,2026-07-30 22:00:00,0.676,33.0,23.6,1,1,0,1
TJ_SIPING_B3_0612,2026-07-30 23:00:00,0.688,32.4,23.1,1,1,0,0
TJ_SIPING_B3_0613,2026-07-01 00:00:00,0.648,32.1,24.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-01 01:00:00,0.63,30.7,23.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-01 02:00:00,0.482,29.0,23.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-01 03:00:00,0.392,26.9,24.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-01 04:00:00,0.065,28.2,27.8,1,0,0,0
TJ_SIPING_B3_0613,2026-07-01 05:00:00,0.374,27.3,23.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-01 06:00:00,0.418,25.5,24.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-01 07:00:00,0.436,24.6,24.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-01 08:00:00,0.416,25.4,25.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-01 09:00:00,0.048,24.6,23.8,0,0,0,0
TJ_SIPING_B3_0613,2026-07-01 10:00:00,0.042,26.3,25.2,0,0,0,0
TJ_SIPING_B3_0613,2026-07-01 11:00:00,0.051,27.8,26.7,1,0,0,0
TJ_SIPING_B3_0613,2026-07-01 12:00:00,0.384,26.7,24.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-01 13:00:00,0.471,28.5,24.2,1,1,0,0
TJ_SIPING_B3_0613,2026-07-01 14:00:00,0.457,29.3,23.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-01 15:00:00,0.027,30.3,29.1,0,0,0,0
TJ_SIPING_B3_0613,2026-07-01 16:00:00,0.064,31.4,28.7,0,0,0,0
TJ_SIPING_B3_0613,2026-07-01 17:00:00,0.639,31.6,23.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-01 18:00:00,0.76,33.5,24.0,0,1,0,0
TJ_SIPING_B3_0613,2026-07-01 19:00:00,0.808,33.7,23.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-01 20:00:00,0.817,34.3,23.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-01 21:00:00,0.711,32.8,24.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-01 22:00:00,0.06,32.7,30.2,0,0,0,0
TJ_SIPING_B3_0613,2026-07-01 23:00:00,0.627,32.2,23.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-02 00:00:00,0.683,32.7,24.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-02 01:00:00,0.52,30.6,24.1,0,1,0,0
TJ_SIPING_B3_0613,2026-07-02 02:00:00,0.486,29.7,24.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-02 03:00:00,0.075,28.5,28.1,1,0,0,0
TJ_SIPING_B3_0613,2026-07-02 04:00:00,0.425,26.4,24.2,1,1,0,0
TJ_SIPING_B3_0613,2026-07-02 05:00:00,0.071,27.1,26.6,1,0,0,0
TJ_SIPING_B3_0613,2026-07-02 06:00:00,0.405,26.6,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-02 07:00:00,0.416,25.2,23.2,1,1,0,0
TJ_SIPING_B3_0613,2026-07-02 08:00:00,0.435,25.6,23.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-02 09:00:00,0.057,25.0,23.3,0,0,0,0
TJ_SIPING_B3_0613,2026-07-02 10:00:00,0.048,25.8,26.8,0,0,0,0
TJ_SIPING_B3_0613,2026-07-02 11:00:00,0.435,27.1,24.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-02 12:00:00,0.044,26.6,26.9,0,0,0,0
TJ_SIPING_B3_0613,2026-07-02 13:00:00,0.066,27.9,28.6,0,0,0,0
TJ_SIPING_B3_0613,2026-07-02 14:00:00,0.062,28.8,27.5,0,0,0,0
TJ_SIPING_B3_0613,2026-07-02 15:00:00,0.544,30.1,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-02 16:00:00,0.072,30.8,30.0,1,0,0,0
TJ_SIPING_B3_0613,2026-07-02 17:00:00,0.047,31.0,29.0,0,0,0,0
TJ_SIPING_B3_0613,2026-07-02 18:00:00,0.797,34.1,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-02 19:00:00,0.748,32.9,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-02 20:00:00,0.715,32.9,25.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-02 21:00:00,0.712,33.3,24.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-02 22:00:00,0.668,32.4,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-02 23:00:00,0.65,32.1,23.9,0,1,0,0
TJ_SIPING_B3_0613,2026-07-03 00:00:00,0.711,32.5,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-03 01:00:00,0.56,29.7,23.7,1,1,0,0
TJ_SIPING_B3_0613,2026-07-03 02:00:00,0.477,29.7,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-03 03:00:00,0.408,28.3,23.7,1,1,0,0
TJ_SIPING_B3_0613,2026-07-03 04:00:00,0.07,27.3,26.2,1,0,0,0
TJ_SIPING_B3_0613,2026-07-03 05:00:00,0.084,26.7,25.8,1,0,0,0
TJ_SIPING_B3_0613,2026-07-03 06:00:00,0.046,26.5,25.1,1,0,0,0
TJ_SIPING_B3_0613,2026-07-03 07:00:00,0.376,25.7,24.1,1,1,0,0
TJ_SIPING_B3_0613,2026-07-03 08:00:00,0.045,24.9,23.3,0,0,0,0
TJ_SIPING_B3_0613,2026-07-03 09:00:00,0.368,25.1,25.1,1,1,0,0
TJ_SIPING_B3_0613,2026-07-03 10:00:00,0.428,25.7,25.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-03 11:00:00,0.056,26.7,25.6,0,0,0,0
TJ_SIPING_B3_0613,2026-07-03 12:00:00,0.374,27.9,24.0,0,1,0,0
TJ_SIPING_B3_0613,2026-07-03 13:00:00,0.039,28.7,28.6,0,0,0,0
TJ_SIPING_B3_0613,2026-07-03 14:00:00,0.479,28.7,23.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-03 15:00:00,0.598,30.3,23.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-03 16:00:00,0.059,32.1,30.8,0,0,0,0
TJ_SIPING_B3_0613,2026-07-03 17:00:00,0.038,32.4,31.7,0,0,0,0
TJ_SIPING_B3_0613,2026-07-03 18:00:00,0.7,32.7,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-03 19:00:00,0.756,33.3,24.4,0,1,0,0
TJ_SIPING_B3_0613,2026-07-03 20:00:00,0.93,35.5,23.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-03 21:00:00,0.75,34.3,24.2,1,1,0,0
TJ_SIPING_B3_0613,2026-07-03 22:00:00,0.717,33.3,24.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-03 23:00:00,0.604,31.2,24.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-04 00:00:00,0.659,31.3,23.8,1,1,1,0
TJ_SIPING_B3_0613,2026-07-04 01:00:00,0.562,30.9,24.1,1,1,1,0
TJ_SIPING_B3_0613,2026-07-04 02:00:00,0.63,30.2,23.6,1,1,1,0
TJ_SIPING_B3_0613,2026-07-04 03:00:00,0.482,29.5,24.3,1,1,1,0
TJ_SIPING_B3_0613,2026-07-04 04:00:00,0.441,28.3,24.9,1,1,1,0
TJ_SIPING_B3_0613,2026-07-04 05:00:00,0.429,27.3,24.2,1,1,1,0
TJ_SIPING_B3_0613,2026-07-04 06:00:00,0.058,26.7,25.5,1,0,1,0
TJ_SIPING_B3_0613,2026-07-04 07:00:00,0.411,25.4,24.8,1,1,1,0
TJ_SIPING_B3_0613,2026-07-04 08:00:00,0.451,26.0,24.2,1,1,1,0
TJ_SIPING_B3_0613,2026-07-04 09:00:00,0.428,26.3,24.6,1,1,1,0
TJ_SIPING_B3_0613,2026-07-04 10:00:00,0.442,25.0,23.4,1,1,1,0
TJ_SIPING_B3_0613,2026-07-04 11:00:00,0.427,26.5,23.6,1,1,1,0
TJ_SIPING_B3_0613,2026-07-04 12:00:00,0.07,27.6,27.0,0,0,1,0
TJ_SIPING_B3_0613,2026-07-04 13:00:00,0.474,28.4,23.7,1,1,1,0
TJ_SIPING_B3_0613,2026-07-04 14:00:00,0.575,30.1,23.7,1,1,1,0
TJ_SIPING_B3_0613,2026-07-04 15:00:00,0.552,30.5,24.6,1,1,1,0
TJ_SIPING_B3_0613,2026-07-04 16:00:00,0.063,32.6,31.8,1,0,1,0
TJ_SIPING_B3_0613,2026-07-04 17:00:00,0.759,33.5,23.7,1,1,1,0
TJ_SIPING_B3_0613,2026-07-04 18:00:00,0.073,33.4,31.5,1,0,1,0
TJ_SIPING_B3_0613,2026-07-04 19:00:00,0.761,33.4,24.0,1,1,1,0
TJ_SIPING_B3_0613,2026-07-04 20:00:00,0.051,33.7,32.1,0,0,1,0
TJ_SIPING_B3_0613,2026-07-04 21:00:00,0.052,34.1,32.6,0,0,1,0
TJ_SIPING_B3_0613,2026-07-04 22:00:00,0.7,32.4,23.9,1,1,1,0
TJ_SIPING_B3_0613,2026-07-04 23:00:00,0.657,32.1,25.1,1,1,1,0
TJ_SIPING_B3_0613,2026-07-05 00:00:00,0.699,32.4,23.7,1,1,1,0
TJ_SIPING_B3_0613,2026-07-05 01:00:00,0.559,30.8,24.0,1,1,1,0
TJ_SIPING_B3_0613,2026-07-05 02:00:00,0.565,29.8,23.9,1,1,1,0
TJ_SIPING_B3_0613,2026-07-05 03:00:00,0.476,28.3,24.6,1,1,1,0
TJ_SIPING_B3_0613,2026-07-05 04:00:00,0.461,27.7,23.5,1,1,1,0
TJ_SIPING_B3_0613,2026-07-05 05:00:00,0.069,27.2,26.6,1,0,1,0
TJ_SIPING_B3_0613,2026-07-05 06:00:00,0.402,26.5,24.3,1,1,1,0
TJ_SIPING_B3_0613,2026-07-05 07:00:00,0.474,25.6,24.4,1,1,1,0
TJ_SIPING_B3_0613,2026-07-05 08:00:00,0.41,25.2,22.8,1,1,1,0
TJ_SIPING_B3_0613,2026-07-05 09:00:00,0.379,26.2,24.4,1,1,1,0
TJ_SIPING_B3_0613,2026-07-05 10:00:00,0.382,25.7,23.5,1,1,1,0
TJ_SIPING_B3_0613,2026-07-05 11:00:00,0.401,27.2,23.2,1,1,1,0
TJ_SIPING_B3_0613,2026-07-05 12:00:00,0.435,27.8,23.5,1,1,1,0
TJ_SIPING_B3_0613,2026-07-05 13:00:00,0.069,29.3,27.9,1,0,1,0
TJ_SIPING_B3_0613,2026-07-05 14:00:00,0.527,29.8,24.0,1,1,1,0
TJ_SIPING_B3_0613,2026-07-05 15:00:00,0.054,30.3,30.3,0,0,1,0
TJ_SIPING_B3_0613,2026-07-05 16:00:00,0.711,32.2,24.8,1,1,1,0
TJ_SIPING_B3_0613,2026-07-05 17:00:00,0.655,32.0,24.3,1,1,1,0
TJ_SIPING_B3_0613,2026-07-05 18:00:00,0.832,33.4,23.3,1,1,1,0
TJ_SIPING_B3_0613,2026-07-05 19:00:00,0.66,32.9,24.7,1,1,1,1
TJ_SIPING_B3_0613,2026-07-05 20:00:00,0.707,33.6,24.6,0,1,1,1
TJ_SIPING_B3_0613,2026-07-05 21:00:00,0.739,34.3,24.8,1,1,1,1
TJ_SIPING_B3_0613,2026-07-05 22:00:00,0.06,33.7,32.7,0,0,1,1
TJ_SIPING_B3_0613,2026-07-05 23:00:00,0.714,32.9,23.9,1,1,1,0
TJ_SIPING_B3_0613,2026-07-06 00:00:00,0.676,32.9,24.2,1,1,0,0
TJ_SIPING_B3_0613,2026-07-06 01:00:00,0.592,31.0,24.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-06 02:00:00,0.603,30.4,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-06 03:00:00,0.455,29.0,23.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-06 04:00:00,0.454,28.3,24.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-06 05:00:00,0.392,25.7,24.2,1,1,0,0
TJ_SIPING_B3_0613,2026-07-06 06:00:00,0.034,26.9,27.5,0,0,0,0
TJ_SIPING_B3_0613,2026-07-06 07:00:00,0.08,25.1,25.3,1,0,0,0
TJ_SIPING_B3_0613,2026-07-06 08:00:00,0.429,25.6,23.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-06 09:00:00,0.053,26.2,24.4,0,0,0,0
TJ_SIPING_B3_0613,2026-07-06 10:00:00,0.052,26.4,25.8,0,0,0,0
TJ_SIPING_B3_0613,2026-07-06 11:00:00,0.074,26.9,27.2,1,0,0,0
TJ_SIPING_B3_0613,2026-07-06 12:00:00,0.395,28.4,23.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-06 13:00:00,0.505,29.8,23.6,0,1,0,0
TJ_SIPING_B3_0613,2026-07-06 14:00:00,0.549,30.8,24.1,1,1,0,0
TJ_SIPING_B3_0613,2026-07-06 15:00:00,0.58,30.8,24.0,0,1,0,0
TJ_SIPING_B3_0613,2026-07-06 16:00:00,0.038,32.2,30.5,0,0,0,0
TJ_SIPING_B3_0613,2026-07-06 17:00:00,0.812,34.3,24.0,0,1,0,0
TJ_SIPING_B3_0613,2026-07-06 18:00:00,0.739,33.5,25.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-06 19:00:00,0.79,33.5,22.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-06 20:00:00,0.797,33.7,24.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-06 21:00:00,0.743,34.5,24.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-06 22:00:00,0.749,33.0,24.2,1,1,0,0
TJ_SIPING_B3_0613,2026-07-06 23:00:00,0.775,32.9,24.2,1,1,0,0
TJ_SIPING_B3_0613,2026-07-07 00:00:00,0.689,31.7,24.1,1,1,0,0
TJ_SIPING_B3_0613,2026-07-07 01:00:00,0.696,31.2,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-07 02:00:00,0.489,30.1,23.7,1,1,0,0
TJ_SIPING_B3_0613,2026-07-07 03:00:00,0.451,28.7,24.3,1,1,0,0
